Author,OA_ID,unique_affiliation_count,all_china,some_china,some_usa,all_countries,affiliation_display_name_2026,affiliation_id_2026,affiliation_country_2026,affiliation_display_name_2025,affiliation_id_2025,affiliation_country_2025,affiliation_display_name_2024,affiliation_id_2024,affiliation_country_2024,affiliation_display_name_2023,affiliation_id_2023,affiliation_country_2023,affiliation_display_name_2022,affiliation_id_2022,affiliation_country_2022,affiliation_display_name_2021,affiliation_id_2021,affiliation_country_2021,affiliation_display_name_2020,affiliation_id_2020,affiliation_country_2020,affiliation_display_name_2019,affiliation_id_2019,affiliation_country_2019,affiliation_display_name_2018,affiliation_id_2018,affiliation_country_2018,affiliation_display_name_2017,affiliation_id_2017,affiliation_country_2017,affiliation_display_name_2016,affiliation_id_2016,affiliation_country_2016,affiliation_display_name_2015,affiliation_id_2015,affiliation_country_2015,affiliation_display_name_2014,affiliation_id_2014,affiliation_country_2014,affiliation_display_name_2013,affiliation_id_2013,affiliation_country_2013,affiliation_display_name_2012,affiliation_id_2012,affiliation_country_2012,affiliation_display_name_2011,affiliation_id_2011,affiliation_country_2011,affiliation_display_name_2010,affiliation_id_2010,affiliation_country_2010,affiliation_display_name_2009,affiliation_id_2009,affiliation_country_2009,affiliation_display_name_2008,affiliation_id_2008,affiliation_country_2008,affiliation_display_name_2007,affiliation_id_2007,affiliation_country_2007,affiliation_display_name_2006,affiliation_id_2006,affiliation_country_2006,affiliation_display_name_2005,affiliation_id_2005,affiliation_country_2005,affiliation_display_name_2004,affiliation_id_2004,affiliation_country_2004,affiliation_display_name_2003,affiliation_id_2003,affiliation_country_2003,affiliation_display_name_2002,affiliation_id_2002,affiliation_country_2002,affiliation_display_name_2001,affiliation_id_2001,affiliation_country_2001,affiliation_display_name_2000,affiliation_id_2000,affiliation_country_2000,affiliation_display_name_1999,affiliation_id_1999,affiliation_country_1999,affiliation_display_name_1998,affiliation_id_1998,affiliation_country_1998,affiliation_display_name_1997,affiliation_id_1997,affiliation_country_1997,affiliation_display_name_1996,affiliation_id_1996,affiliation_country_1996,affiliation_display_name_1995,affiliation_id_1995,affiliation_country_1995,affiliation_display_name_1994,affiliation_id_1994,affiliation_country_1994,affiliation_display_name_1993,affiliation_id_1993,affiliation_country_1993,affiliation_display_name_1992,affiliation_id_1992,affiliation_country_1992,affiliation_display_name_1991,affiliation_id_1991,affiliation_country_1991,affiliation_display_name_1990,affiliation_id_1990,affiliation_country_1990,affiliation_display_name_1989,affiliation_id_1989,affiliation_country_1989,affiliation_display_name_1988,affiliation_id_1988,affiliation_country_1988,affiliation_display_name_1987,affiliation_id_1987,affiliation_country_1987,affiliation_display_name_1986,affiliation_id_1986,affiliation_country_1986,affiliation_display_name_1985,affiliation_id_1985,affiliation_country_1985,affiliation_display_name_1984,affiliation_id_1984,affiliation_country_1984,affiliation_display_name_1983,affiliation_id_1983,affiliation_country_1983,affiliation_display_name_1982,affiliation_id_1982,affiliation_country_1982,affiliation_display_name_1979,affiliation_id_1979,affiliation_country_1979,affiliation_display_name_1976,affiliation_id_1976,affiliation_country_1976,affiliation_display_name_1962,affiliation_id_1962,affiliation_country_1962,affiliation_display_name_1959,affiliation_id_1959,affiliation_country_1959,affiliation_display_name_1944,affiliation_id_1944,affiliation_country_1944,affiliation_display_name_1936,affiliation_id_1936,affiliation_country_1936,affiliation_display_name_1923,affiliation_id_1923,affiliation_country_1923
Simon Osindero,A5052435039,7,False,False,True,Canada; Italy; United Kingdom; United States,,,,,,,Google (United Kingdom),https://openalex.org/I4210113297,United Kingdom,,,,,,,Google (United States),https://openalex.org/I1291425158,United States,DeepMind (United Kingdom),https://openalex.org/I4210090411,United Kingdom,DeepMind (United Kingdom),https://openalex.org/I4210090411,United Kingdom,Google (United Kingdom),https://openalex.org/I4210113297,United Kingdom,University of Turin,https://openalex.org/I55143463,Italy,Yahoo (United States),https://openalex.org/I4210134091,United States,Yahoo (United States),https://openalex.org/I4210134091,United States,,,,,,,,,,,,,,,,,,,,,,University of Toronto,https://openalex.org/I185261750,Canada,University of Toronto,https://openalex.org/I185261750,Canada,University of Toronto,https://openalex.org/I185261750,Canada,University of Toronto,https://openalex.org/I185261750,Canada,,,,University College London,https://openalex.org/I45129253,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sindhu Raghuram Panyam,A5120056011,0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sivaramakrishnan Swaminathan,A5084026944,2,False,False,True,India; United States,,,,,,,,,,Tejas Networks (India),https://openalex.org/I4210095456,India,,,,,,,,,,,,,,,,The University of Texas at Austin,https://openalex.org/I86519309,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solon Barocas,A5074825066,3,False,False,True,United Kingdom; United States,,,,Microsoft Research New York City (United States),https://openalex.org/I4401726785,United States,Microsoft Research (United Kingdom),https://openalex.org/I4210164937,United Kingdom,Microsoft Research (United Kingdom),https://openalex.org/I4210164937,United Kingdom,Microsoft Research New York City (United States),https://openalex.org/I4401726785,United States,Microsoft Research (United Kingdom),https://openalex.org/I4210164937,United Kingdom,Microsoft Research New York City (United States),https://openalex.org/I4401726785,United States,Microsoft Research (United Kingdom),https://openalex.org/I4210164937,United Kingdom,Microsoft Research (United Kingdom),https://openalex.org/I4210164937,United Kingdom,Microsoft Research New York City (United States),https://openalex.org/I4401726785,United States,Microsoft Research (United Kingdom),https://openalex.org/I4210164937,United Kingdom,,,,New York University,https://openalex.org/I57206974,United States,Microsoft Research (United Kingdom),https://openalex.org/I4210164937,United Kingdom,New York University,https://openalex.org/I57206974,United States,,,,Microsoft Research (United Kingdom),https://openalex.org/I4210164937,United Kingdom,Microsoft Research (United Kingdom),https://openalex.org/I4210164937,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sonam Goenka,A5027066139,0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanley Bileschi,A5089687759,2,False,False,True,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Massachusetts Institute of Technology,https://openalex.org/I63966007,United States,Massachusetts Institute of Technology,https://openalex.org/I63966007,United States,Massachusetts Institute of Technology,https://openalex.org/I63966007,United States,Massachusetts Institute of Technology,https://openalex.org/I63966007,United States,Massachusetts Institute of Technology,https://openalex.org/I63966007,United States,Massachusetts Institute of Technology,https://openalex.org/I63966007,United States,,,,Computational Physics (United States),https://openalex.org/I4210138427,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanmaya Dabral,A5031406817,1,False,False,False,India,,,,,,,,,,,,,,,,,,,,,,,,,"Birla Institute of Technology and Science, Pilani",https://openalex.org/I74796645,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Mesnard,A5082334070,4,False,False,True,France; United States,,,,,,,,,,Centre de Mathématiques Appliquées de l'École polytechnique,https://openalex.org/I4210107641,France,,,,Google (United States),https://openalex.org/I1291425158,United States,,,,École Normale Supérieure - PSL,https://openalex.org/I29607241,France,École Normale Supérieure - PSL,https://openalex.org/I29607241,France,Laboratoire d'Informatique de Paris-Nord,https://openalex.org/I4210156583,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Duerig,A5032382472,1,False,False,True,United States,,,,,,,Google (United States),https://openalex.org/I1291425158,United States,,,,,,,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,,,,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trevor Walker,A5004317848,7,False,False,True,United Kingdom; United States,,,,North Carolina State University,https://openalex.org/I137902535,United States,Oldham Council,https://openalex.org/I4210164339,United Kingdom,North Carolina State University,https://openalex.org/I137902535,United States,North Carolina State University,https://openalex.org/I137902535,United States,North Central State College,https://openalex.org/I2801313472,United States,North Carolina State University,https://openalex.org/I137902535,United States,North Carolina State University,https://openalex.org/I137902535,United States,,,,North Carolina State University,https://openalex.org/I137902535,United States,,,,,,,LinkedIn (United States),https://openalex.org/I1316064682,United States,,,,,,,University of Wisconsin–Madison,https://openalex.org/I135310074,United States,,,,California Polytechnic State University,https://openalex.org/I149919469,United States,University of Wisconsin–Madison,https://openalex.org/I135310074,United States,University of Wisconsin–Madison,https://openalex.org/I135310074,United States,University of Wisconsin–Madison,https://openalex.org/I135310074,United States,University of Wisconsin–Madison,https://openalex.org/I135310074,United States,,,,Sony Corporation (United States),https://openalex.org/I2800278093,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tris Warkentin,A5093219820,0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikram R. Rao,A5017216339,10,False,False,True,Switzerland; United States,,,,"University of California, San Francisco",https://openalex.org/I180670191,United States,Health Resources and Services Administration,https://openalex.org/I23874457,United States,University of San Francisco,https://openalex.org/I76766440,United States,Rice University,https://openalex.org/I74775410,United States,Massachusetts Institute of Technology,https://openalex.org/I63966007,United States,"University of California, San Francisco",https://openalex.org/I180670191,United States,"University of California, San Francisco",https://openalex.org/I180670191,United States,Wyss Center for Bio and Neuroengineering,https://openalex.org/I4210160687,Switzerland,"University of California, Berkeley",https://openalex.org/I95457486,United States,Mind Research Network,https://openalex.org/I1334567473,United States,"University of California, Berkeley",https://openalex.org/I95457486,United States,,,,"University of California, Berkeley",https://openalex.org/I95457486,United States,,,,"University of California, Berkeley",https://openalex.org/I95457486,United States,,,,,,,The University of Texas at Arlington,https://openalex.org/I189196454,United States,"University of California, San Francisco",https://openalex.org/I180670191,United States,"University of California, San Francisco",https://openalex.org/I180670191,United States,,,,,,,Brandeis University,https://openalex.org/I6902469,United States,,,,,,,,,,,,,,,,,,,Brandeis University,https://openalex.org/I6902469,United States,,,,Brandeis University,https://openalex.org/I6902469,United States,Brandeis University,https://openalex.org/I6902469,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vikram Rao,A5101777543,3,False,False,True,United States,,,,Pliant (United States),https://openalex.org/I4210120936,United States,Pliant (United States),https://openalex.org/I4210120936,United States,Pliant (United States),https://openalex.org/I4210120936,United States,Pliant (United States),https://openalex.org/I4210120936,United States,Pliant (United States),https://openalex.org/I4210120936,United States,,,,Pliant (United States),https://openalex.org/I4210120936,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inflammation Research Foundation,https://openalex.org/I4210127563,United States,,,,,,,,,,Inflammation Research Foundation,https://openalex.org/I4210127563,United States,Inflammation Research Foundation,https://openalex.org/I4210127563,United States,Harvard University,https://openalex.org/I136199984,United States,,,,,,,,,,Harvard University,https://openalex.org/I136199984,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vinay Ramasesh,A5059753414,2,False,False,True,United States,,,,,,,,,,,,,,,,"University of California, Berkeley",https://openalex.org/I95457486,United States,"University of California, Berkeley",https://openalex.org/I95457486,United States,,,,"University of California, Berkeley",https://openalex.org/I95457486,United States,"University of California, Berkeley",https://openalex.org/I95457486,United States,"University of California, Berkeley",https://openalex.org/I95457486,United States,"University of California, Berkeley",https://openalex.org/I95457486,United States,,,,University of North Texas,https://openalex.org/I123534392,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitaly Shmatikov,A5115087479,1,False,False,True,United States,,,,Cornell University,https://openalex.org/I205783295,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waleed Khawaja,A5120056012,0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weiyi Wang,A5100656086,9,False,True,True,China; Germany; United States,,,,Northeastern University,https://openalex.org/I9224756,China,Beihang University,https://openalex.org/I82880672,China,Beihang University,https://openalex.org/I82880672,China,China Earthquake Administration,https://openalex.org/I90149893,China,China Earthquake Administration,https://openalex.org/I90149893,China,Tsinghua University,https://openalex.org/I99065089,China,Tsinghua University,https://openalex.org/I99065089,China,Quantum Design (Germany),https://openalex.org/I4210136082,Germany,Tsinghua University,https://openalex.org/I99065089,China,Collaborative Innovation Center of Advanced Microstructures,https://openalex.org/I4210140493,China,Microscale (United States),https://openalex.org/I4210132622,United States,Hefei National Center for Physical Sciences at Nanoscale,https://openalex.org/I4210103894,China,Hefei National Center for Physical Sciences at Nanoscale,https://openalex.org/I4210103894,China,Hefei National Center for Physical Sciences at Nanoscale,https://openalex.org/I4210103894,China,University of Michigan–Ann Arbor,https://openalex.org/I27837315,United States,University of Michigan–Ann Arbor,https://openalex.org/I27837315,United States,University of Michigan–Ann Arbor,https://openalex.org/I27837315,United States,University of Michigan–Ann Arbor,https://openalex.org/I27837315,United States,University of Michigan–Ann Arbor,https://openalex.org/I27837315,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wenlei Zhou,A5058224708,3,False,True,True,China; United States,,,,University of Science and Technology Beijing,https://openalex.org/I92403157,China,University of Science and Technology Beijing,https://openalex.org/I92403157,China,Google (United States),https://openalex.org/I1291425158,United States,University of Science and Technology Beijing,https://openalex.org/I92403157,China,Tianjin Chengjian University,https://openalex.org/I168673124,China,,,,Tianjin Chengjian University,https://openalex.org/I168673124,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William A. Cunningham,A5033381741,16,False,False,True,Canada; United States,,,,Schwartz/Reisman Emergency Medicine Institute,https://openalex.org/I4210149858,Canada,New York University,https://openalex.org/I57206974,United States,Schwartz/Reisman Emergency Medicine Institute,https://openalex.org/I4210149858,Canada,CAO Group (United States),https://openalex.org/I4210152159,United States,University of Toronto,https://openalex.org/I185261750,Canada,U.S. Air Force Institute of Technology,https://openalex.org/I55061410,United States,University of Toronto,https://openalex.org/I185261750,Canada,University of Toronto,https://openalex.org/I185261750,Canada,The Ohio State University,https://openalex.org/I52357470,United States,U.S. Air Force Institute of Technology,https://openalex.org/I55061410,United States,The Ohio State University,https://openalex.org/I52357470,United States,University of Memphis,https://openalex.org/I94658018,United States,The Ohio State University,https://openalex.org/I52357470,United States,The Ohio State University,https://openalex.org/I52357470,United States,U.S. Air Force Institute of Technology,https://openalex.org/I55061410,United States,U.S. Air Force Institute of Technology,https://openalex.org/I55061410,United States,The Ohio State University,https://openalex.org/I52357470,United States,The Ohio State University,https://openalex.org/I52357470,United States,The Ohio State University,https://openalex.org/I52357470,United States,,,,Yale University,https://openalex.org/I32971472,United States,Yale University,https://openalex.org/I32971472,United States,Yale University,https://openalex.org/I32971472,United States,Massachusetts Institute of Technology,https://openalex.org/I63966007,United States,Yale University,https://openalex.org/I32971472,United States,Yale University,https://openalex.org/I32971472,United States,U.S. Air Force Institute of Technology,https://openalex.org/I55061410,United States,,,,U.S. Air Force Institute of Technology,https://openalex.org/I55061410,United States,U.S. Air Force Institute of Technology,https://openalex.org/I55061410,United States,,,,,,,,,,,,,,,,,,,"University of California, San Francisco",https://openalex.org/I180670191,United States,,,,,,,,,,Princeton University,https://openalex.org/I20089843,United States,University of Michigan–Ann Arbor,https://openalex.org/I27837315,United States,,,,,,,Bates College,https://openalex.org/I37415318,United States,,,,McGill University,https://openalex.org/I5023651,Canada,Under Armour (United States),https://openalex.org/I4210144869,United States,Alabama Department of Public Health,https://openalex.org/I1303662053,United States,,,,,,
William Isaac,A5048272174,3,False,False,True,United Kingdom; United States,Google (United Kingdom),https://openalex.org/I4210113297,United Kingdom,Google (United Kingdom),https://openalex.org/I4210113297,United Kingdom,Google (United Kingdom),https://openalex.org/I4210113297,United Kingdom,DeepMind (United Kingdom),https://openalex.org/I4210090411,United Kingdom,DeepMind (United Kingdom),https://openalex.org/I4210090411,United Kingdom,DeepMind (United Kingdom),https://openalex.org/I4210090411,United Kingdom,Michigan State University,https://openalex.org/I87216513,United States,,,,,,,Michigan State University,https://openalex.org/I87216513,United States,Michigan State University,https://openalex.org/I87216513,United States,,,,,,,,,,,,,Michigan State University,https://openalex.org/I87216513,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wolfgang Lehrach,A5053090974,3,False,False,True,United Kingdom; United States,,,,Google (United Kingdom),https://openalex.org/I4210113297,United Kingdom,,,,,,,,,,,,,,,,,,,,,,Union University,https://openalex.org/I155673605,United States,,,,,,,,,,,,,,,,,,,,,,University of Edinburgh,https://openalex.org/I98677209,United Kingdom,,,,University of Edinburgh,https://openalex.org/I98677209,United Kingdom,University of Edinburgh,https://openalex.org/I98677209,United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xiaoqi Ren,A5094302697,0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yangsibo Huang,A5082426637,3,False,False,True,United States,,,,Google (United States),https://openalex.org/I1291425158,United States,Princeton University,https://openalex.org/I20089843,United States,Princeton University,https://openalex.org/I20089843,United States,Princeton University,https://openalex.org/I20089843,United States,Princeton University,https://openalex.org/I20089843,United States,Princeton University,https://openalex.org/I20089843,United States,"University of California, Los Angeles",https://openalex.org/I161318765,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ye Xia,A5056476802,2,True,True,False,China,,,,Huazhong University of Science and Technology,https://openalex.org/I47720641,China,Henan Agricultural University,https://openalex.org/I4750791,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yejin Choi,A5109705925,2,False,False,True,South Korea; United States,,,,Stanford University,https://openalex.org/I97018004,United States,Korea Institute of Industrial Technology,https://openalex.org/I89004649,South Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yi-Chang Chen,A5101438453,8,False,True,False,China; Taiwan,,,,Tajen University,https://openalex.org/I32303042,Taiwan,Wuhan Institute of Technology,https://openalex.org/I91125648,China,Wuhan Institute of Technology,https://openalex.org/I91125648,China,Wuhan Institute of Technology,https://openalex.org/I91125648,China,Wuhan Institute of Technology,https://openalex.org/I91125648,China,Fuzhou University,https://openalex.org/I80947539,China,,,,Kun Shan University,https://openalex.org/I190409851,Taiwan,Kun Shan University,https://openalex.org/I190409851,Taiwan,Sun Yat-sen University,https://openalex.org/I157773358,China,National Taiwan University,https://openalex.org/I16733864,Taiwan,,,,Yuan Ze University,https://openalex.org/I99908691,Taiwan,Yuan Ze University,https://openalex.org/I99908691,Taiwan,Yuan Ze University,https://openalex.org/I99908691,Taiwan,National Tsing Hua University,https://openalex.org/I25846049,Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yichang Chen,A5066724519,3,False,True,False,China; Taiwan,,,,,,,First Hospital of Jilin University,https://openalex.org/I4210125137,China,,,,,,,Chenguang Research Institute of Chemical Industry,https://openalex.org/I4210121946,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chenguang Research Institute of Chemical Industry,https://openalex.org/I4210121946,China,Chenguang Research Institute of Chemical Industry,https://openalex.org/I4210121946,China,National Chin-Yi University of Technology,https://openalex.org/I65446980,Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yifeng Lu,A5069653714,8,False,True,True,Australia; China; Germany; United States,,,,Guangxi Center for Disease Prevention and Control,https://openalex.org/I4210143324,China,Tongji University,https://openalex.org/I116953780,China,Google (United States),https://openalex.org/I1291425158,United States,Chongqing University of Technology,https://openalex.org/I50632499,China,Ludwig-Maximilians-Universität München,https://openalex.org/I8204097,Germany,Ludwig-Maximilians-Universität München,https://openalex.org/I8204097,Germany,Ludwig-Maximilians-Universität München,https://openalex.org/I8204097,Germany,Ludwig-Maximilians-Universität München,https://openalex.org/I8204097,Germany,Ludwig-Maximilians-Universität München,https://openalex.org/I8204097,Germany,RWTH Aachen University,https://openalex.org/I887968799,Germany,,,,,,,,,,,,,,,,,,,Wuhan Institute of Technology,https://openalex.org/I91125648,China,,,,,,,,,,University of Queensland,https://openalex.org/I165143802,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yi‐Ting Chen,A5100348259,10,False,True,True,China; France; Germany; Taiwan; United States,,,,Guangxi Veterinary Research Institute,https://openalex.org/I4210136411,China,Montpellier Business School,https://openalex.org/I4210131537,France,Montpellier Business School,https://openalex.org/I4210131537,France,Montpellier Business School,https://openalex.org/I4210131537,France,Montpellier Business School,https://openalex.org/I4210131537,France,Honda (United States),https://openalex.org/I4210145184,United States,Cardiovascular Center Frankfurt,https://openalex.org/I4210126694,Germany,Honda (United States),https://openalex.org/I4210145184,United States,University of Houston,https://openalex.org/I44461941,United States,"Institute of Economics, Academia Sinica",https://openalex.org/I51434173,Taiwan,"Institute of Economics, Academia Sinica",https://openalex.org/I51434173,Taiwan,National Kaohsiung University of Applied Sciences,https://openalex.org/I89178830,Taiwan,Purdue University West Lafayette,https://openalex.org/I219193219,United States,National Kaohsiung University of Applied Sciences,https://openalex.org/I89178830,Taiwan,National Kaohsiung University of Applied Sciences,https://openalex.org/I89178830,Taiwan,,,,National Kaohsiung University of Applied Sciences,https://openalex.org/I89178830,Taiwan,Academia Sinica,https://openalex.org/I84653119,Taiwan,,,,National Taiwan Normal University,https://openalex.org/I134161618,Taiwan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yun-Hsuan Sung,A5113807382,2,False,False,True,United States,,,,,,,,,,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,,,,,,,,,,,,,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,Google (United States),https://openalex.org/I1291425158,United States,,,,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,Stanford University,https://openalex.org/I97018004,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zach Gleicher,A5093547791,0,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
